County,Station Name,Latitude,Longitude,Elevation,Year,Month,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing.1,Number Estimated.1,Avg Temp,Number Missing.2,Number Estimated.2,Avg Bare Soil Temp,Number Missing.3,Number Estimated.3,Avg Turf Soil Temp,Number Missing.4,Number Estimated.4,Avg Wind Speed,Number Missing.5,Number Estimated.5,Max Wind Speed,Number Missing.6,Number Estimated.6,Total Solar Rad,Number Missing.7,Number Estimated.7,Avg Penman PET,Number Missing.8,Number Estimated.8,Total Penman PET,Number Missing.9,Number Estimated.9,Total Rainfall,Number Missing.10,Number Estimated.10,Avg Dew Point,Number Missing.11,Number Estimated.11,Avg Wind Chill,Number Missing.12,Number Estimated.12
Golden Valley,Beach,46.78941,-103.96629,2901,1998,4,58.734,0,0,33.591,0,0,46.163,0,0,46.106,0,0,43.659,0,0,8.766,0,0,23.097,0,0,446.121,0,0,0.197,0,0,5.902,0,0,0.64,0,0,30.835,0,0,42.271,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1998,5,68.253,0,0,41.946,0,0,55.1,0,0,58.341,0,0,55.447,0,0,10.137,0,0,25.541,0,0,572.278,0,0,0.287,0,0,8.894,0,0,0.99,0,0,38.242,0,0,54.091,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1998,6,67.198,0,1,47.642,0,7,57.42,0,7,59.668,0,0,59.53,0,0,10.039,0,0,29.238,0,0,488.53,0,0,0.211,0,0,6.322,0,0,4.16,0,0,46.903,0,3,56.272,0,3
Golden Valley,Beach,46.78941,-103.96629,2901,1998,7,84.551,0,0,57.933,0,1,71.242,0,1,73.811,0,0,72.459,0,0,7.481,0,0,23.135,0,0,629.374,0,0,0.308,0,0,9.554,0,0,1.12,0,0,56.419,0,5,71.287,0,5
Golden Valley,Beach,46.78941,-103.96629,2901,1998,8,85.789,0,0,57.698,0,0,71.743,0,0,72.943,0,0,71.922,0,0,8.022,0,0,23.02,0,0,525.477,0,1,0.31,0,0,9.608,0,0,1.57,0,0,53.203,0,0,71.162,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1998,9,79.334,0,0,48.85,0,0,64.092,0,0,64.845,0,0,65.676,0,0,8.629,0,0,23.73,0,0,430.26,0,0,0.27,0,0,8.098,0,0,0.5,0,0,43.284,0,0,63.221,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1998,10,55.502,0,0,35.257,0,0,45.379,0,0,45.441,0,0,47.746,0,0,10.533,0,0,23.98,0,0,217.984,0,0,0.098,0,0,3.053,0,0,4.08,0,0,36.086,0,0,40.078,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1998,11,40.722,0,0,25.036,0,0,32.879,0,0,35.241,0,0,37.096,0,0,10.026,0,0,22.786,0,0,125.939,0,0,0.051,0,0,1.544,0,0,,30,0,26.069,0,0,24.108,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1998,12,30.842,0,0,10.116,0,0,20.48,0,0,30.421,0,0,31.544,0,0,10.302,0,0,24.627,0,0,122.683,0,0,0.054,0,0,1.673,0,0,,31,0,12.296,0,0,9.017,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,1,25.752,0,0,4.983,0,0,15.368,0,0,30.501,0,0,30.204,0,0,9.778,0,0,22.361,0,0,139.406,0,0,0.036,0,0,1.127,0,0,,31,0,11.241,0,0,4.746,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,2,39.093,0,0,21.655,0,0,30.374,0,0,31.607,0,0,31.531,0,0,9.742,0,0,22.921,0,0,216.06,0,0,0.063,0,0,1.759,0,0,,28,0,24.13,0,0,21.796,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,3,47.652,0,1,24.39,0,0,36.021,0,1,34.989,0,0,31.989,0,0,10.654,0,0,24.604,0,0,346.898,0,0,0.142,0,0,4.391,0,0,,31,0,23.936,0,0,27.481,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,4,53.54,0,5,30.258,0,0,41.899,0,5,42.644,0,0,40.42,0,0,11.371,0,0,26.825,0,0,451.227,0,0,0.176,0,0,5.276,0,0,1.374,0,4,29.827,0,0,36.128,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,5,62.611,0,2,41.111,0,0,51.861,0,2,53.55,0,0,50.791,0,0,11.678,0,0,27.657,0,0,507.499,0,0,0.224,0,0,6.959,0,0,4.12,0,0,40.545,0,0,48.915,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,6,72.824,0,0,49.212,0,0,61.018,0,0,65.173,0,0,61.71,0,0,8.783,0,0,24.459,0,0,595.07,0,0,0.259,0,0,7.761,0,0,2.32,0,0,50.044,0,0,60.708,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,7,82.754,0,0,54.28,0,0,68.517,0,0,72.746,0,0,69.689,0,0,8.308,0,0,24.072,0,0,630.482,0,0,0.314,0,0,9.729,0,0,1.25,0,0,52.548,0,0,68.703,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,8,83.064,0,0,54.905,0,0,68.984,0,0,70.48,0,0,69.412,0,0,8.546,0,0,22.812,0,0,530.506,0,0,0.297,0,0,9.21,0,0,1.42,0,0,52.507,0,0,68.737,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,9,65.724,0,0,39.871,0,0,52.798,0,0,54.006,0,0,55.814,0,0,8.233,0,0,22.439,0,0,363.17,0,0,0.181,0,0,5.416,0,0,1.56,0,0,38.209,0,0,49.841,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,10,58.902,0,0,31.639,0,0,45.271,0,0,44.456,0,0,46.103,0,0,8.899,0,0,23.876,0,0,268.754,0,0,0.154,0,0,4.76,0,0,0.01,0,0,29.736,0,0,40.694,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,11,54.049,0,0,28.041,0,0,41.045,0,0,37.551,0,0,40.445,0,0,8.319,0,0,20.372,0,0,173.872,0,0,0.115,0,0,3.443,0,0,,30,0,23.973,0,0,34.605,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,1999,12,39.476,0,0,20.059,0,0,29.768,0,0,29.776,0,0,31.628,0,0,9.763,0,0,22.546,0,0,134.971,0,0,0.06,0,0,1.859,0,0,,31,0,20.216,0,0,20.132,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,1,31.696,0,0,9.23,0,0,20.463,0,0,28.078,0,0,26.451,0,0,9.231,0,0,22.233,0,0,159.312,0,0,0.046,0,0,1.434,0,0,,31,0,13.271,0,0,9.591,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,2,37.85,0,0,15.029,0,0,26.44,0,0,29.052,0,0,28.089,0,0,8.51,0,0,21.41,0,0,243.08,0,0,0.073,0,0,2.124,0,0,,29,0,18.04,0,0,18.2,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,3,49.704,0,0,23.594,0,0,36.649,0,0,36.624,0,0,35.198,0,0,9.589,0,0,24.454,0,0,341.199,0,0,0.144,0,0,4.47,0,0,,31,0,23.325,0,0,29.128,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,4,56.092,0,0,28.736,0,0,42.414,0,0,45.518,0,0,42.805,0,0,10.571,0,0,26.012,0,0,495.055,0,0,0.208,0,0,6.24,0,0,1.196,0,3,28.296,0,0,37.009,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,5,67.793,0,0,41.516,0,0,54.655,0,0,58.12,0,0,53.871,0,0,9.953,0,0,27.009,0,0,542.209,0,0,0.277,0,0,8.584,0,0,1.39,0,0,38.108,0,0,53.466,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,6,73.938,0,0,47.808,0,0,60.873,0,0,64.507,0,1,61.453,0,0,10.058,0,1,27.745,0,0,591.912,0,1,0.286,0,0,8.565,0,0,1.08,0,1,47.13,0,0,60.177,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,7,84.958,0,1,57.005,0,1,70.981,0,1,72.406,0,1,69.976,0,0,9.051,0,1,26.674,0,0,608.968,0,2,0.32,0,0,9.929,0,0,4.58,0,1,57.534,0,0,70.902,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,8,85.772,0,0,55.153,0,0,70.463,0,0,72.273,0,1,69.466,0,1,9.065,0,0,27.159,0,0,511.94,0,0,0.343,0,0,10.632,0,0,0.58,0,0,46.994,0,1,70.716,0,1
Golden Valley,Beach,46.78941,-103.96629,2901,2000,9,73.384,0,0,44.738,0,0,59.061,0,0,59.918,0,0,59.289,0,0,9.609,0,0,24.148,0,0,399.926,0,0,0.255,0,0,7.638,0,0,0.58,0,0,37.967,0,0,56.991,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,10,58.862,0,0,33.337,0,0,46.1,0,0,46.279,0,0,47.669,0,0,8.409,0,0,20.419,0,0,242.719,0,0,0.132,0,0,4.087,0,0,0.58,0,0,32.334,0,0,41.707,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,11,26.096,0,0,12.641,0,0,19.368,0,0,33.38,0,0,34.38,0,0,12.168,0,0,24.279,0,0,166.086,0,0,0.027,0,0,0.81,0,0,,30,0,15.267,0,0,7.552,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2000,12,18.34,0,0,-0.548,0,0,8.896,0,0,29.373,0,0,27.675,0,0,11.783,0,0,26.384,0,0,130.075,0,0,0.025,0,0,0.771,0,0,,31,0,3.672,0,0,-6.289,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2001,1,30.598,0,0,14.689,0,0,22.644,0,0,29.125,0,0,26.92,0,0,10.527,0,0,22.615,0,0,170.92,0,0,0.037,0,0,1.156,0,0,,31,0,17.763,0,0,12.555,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2001,2,19.348,0,0,0.944,0,0,10.146,0,0,25.738,0,0,21.75,0,0,9.501,0,1,20.691,0,1,269.982,0,0,0.035,0,0,0.988,0,0,,28,0,5.032,0,0,-2.099,0,1
Golden Valley,Beach,46.78941,-103.96629,2901,2001,3,40.532,0,0,22.593,0,0,31.563,0,0,30.861,0,0,29.604,0,0,8.982,0,0,21.424,0,0,366.229,0,0,0.095,0,0,2.953,0,0,,31,0,23.237,0,0,23.004,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2001,4,54.937,0,0,30.901,0,0,42.919,0,0,41.322,0,0,36.811,0,0,10.32,0,0,26.299,0,0,443.168,0,0,0.197,0,0,5.924,0,0,1.17,0,0,28.613,0,1,37.382,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2001,5,68.44,0,0,41.769,0,0,55.105,0,0,57.545,0,0,53.739,0,0,11.519,0,0,30.096,0,0,611.891,0,0,0.325,0,0,10.062,0,0,1.02,0,0,33.725,0,0,54.094,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2001,6,71.938,0,0,50.526,0,0,61.232,0,0,63.816,0,0,61.851,0,0,9.875,0,0,26.86,0,0,540.656,0,0,0.239,0,0,7.179,0,0,4.44,0,0,50.919,0,0,60.74,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2001,7,83.398,0,0,58.048,0,0,70.723,0,0,74.521,0,1,71.931,0,1,8.162,0,1,25.656,0,0,640.968,0,1,0.301,0,0,9.344,0,0,6.509,0,1,58.264,0,1,70.442,0,1
Golden Valley,Beach,46.78941,-103.96629,2901,2001,8,87.716,0,0,56.94,0,0,72.328,0,0,74.772,0,0,73.536,0,0,8.724,0,0,24.813,0,0,567.408,0,0,0.367,0,0,11.363,0,0,0.03,0,0,48.984,0,0,72.506,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2001,9,72.312,0,0,45.931,0,0,59.122,0,0,60.516,0,0,60.862,0,0,9.318,0,0,24.423,0,0,369.477,0,0,0.221,0,0,6.617,0,0,2.06,0,0,43.183,0,0,57.464,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2001,10,56.303,0,0,31.424,0,0,43.864,0,0,45.985,0,0,47.045,0,0,9.781,0,0,26.431,0,0,255.848,0,0,0.157,0,0,4.87,0,0,0.23,0,8,26.876,0,0,38.052,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2001,11,50.615,0,0,25.598,0,0,38.107,0,0,39.03,0,0,39.268,0,0,8.817,0,4,20.479,0,3,171.802,0,0,0.117,0,0,3.495,0,0,,30,0,20.928,0,0,31.416,0,4
Golden Valley,Beach,46.78941,-103.96629,2901,2001,12,30.498,0,0,13.036,0,0,21.767,0,0,29.741,0,0,29.59,0,0,10.11,0,0,22.8,0,0,136.482,0,0,0.046,0,0,1.436,0,0,,31,0,13.867,0,0,11.026,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,1,31.303,0,0,13.135,0,0,22.219,0,0,29.434,0,0,28.574,0,0,10.578,0,0,24.061,0,0,143.102,0,0,0.052,0,0,1.601,0,0,,31,0,14.911,0,0,11.689,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,2,38.16,0,0,16.553,0,0,27.357,0,0,30.27,0,0,29.762,0,0,11.398,0,0,26.25,0,0,234.815,0,0,0.092,0,0,2.562,0,0,,28,0,16.443,0,0,16.802,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,3,26.954,0,0,7.24,0,0,17.097,0,0,30.466,0,0,29.249,0,0,10.176,0,0,22.95,0,0,343.607,0,0,0.064,0,0,1.982,0,0,,31,0,10.314,0,0,4.903,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,4,50.689,0,0,25.453,0,0,38.071,0,0,38.287,0,0,38.222,0,0,11.183,0,0,28.055,0,0,406.495,0,0,0.172,0,0,5.157,0,0,1.57,0,4,25.13,0,0,31,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,5,62.121,0,0,35.154,0,0,48.637,0,0,50.91,0,0,49.759,0,0,12.026,0,0,29.206,0,0,557.61,0,0,0.279,0,0,8.647,0,0,0.3,0,4,31.178,0,0,45.269,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,6,76.701,0,0,51.333,0,0,64.017,0,0,65.861,0,0,64.688,0,0,10.572,0,0,28.282,0,0,559.07,0,0,0.304,0,0,9.115,0,0,1.96,0,0,47.794,0,0,63.836,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,7,88.296,0,0,59.055,0,0,73.676,0,0,76.64,0,1,76.156,0,1,8.797,0,1,27.032,0,0,619.957,0,1,0.368,0,0,11.407,0,0,1.27,0,1,54.092,0,1,73.487,0,1
Golden Valley,Beach,46.78941,-103.96629,2901,2002,8,80.654,0,0,52.796,0,0,66.725,0,0,68.715,0,0,69.436,0,0,9.582,0,0,27.576,0,0,458.966,0,0,0.29,0,0,8.98,0,0,0.83,0,0,48.941,0,0,65.845,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,9,73.203,0,0,45.765,0,0,59.484,0,0,61.313,0,0,61.713,0,0,9.649,0,0,26.072,0,0,369.466,0,0,0.246,0,0,7.368,0,0,0.4,0,0,39.772,0,0,57.865,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,10,44.573,0,0,24.183,0,0,34.378,0,0,41.291,0,0,42.286,0,0,8.988,0,0,23.933,0,0,211.808,0,0,0.086,0,0,2.672,0,0,0.82,0,1,25.892,0,0,27.521,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,11,45.791,0,0,24.538,0,0,35.164,0,0,33.931,0,0,33.86,0,0,10.655,0,0,25.044,0,0,162.498,0,0,0.098,0,0,2.933,0,0,,30,0,22.487,0,0,26.237,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2002,12,36.727,0,0,18.166,0,0,27.446,0,0,30.052,0,0,29.718,0,0,9.817,0,0,21.771,0,0,126.976,0,0,0.059,0,0,1.814,0,0,,31,0,17.792,0,0,17.074,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2003,1,30.259,0,0,9.009,0,0,19.634,0,0,24.965,0,0,24.701,0,0,10.023,0,0,24.465,0,0,131.802,0,0,0.05,0,0,1.542,0,0,,31,0,11.853,0,0,7.966,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2003,2,28.617,0,0,7.717,0,0,18.167,0,0,27.544,0,0,25.577,0,0,10.293,0,0,23.408,0,0,220.209,0,0,0.045,0,0,1.269,0,0,,28,0,12.452,0,0,5.729,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2003,3,39.775,0,0,14.251,0,0,27.013,0,0,30.632,0,0,29.019,0,0,10.499,0,3,24.597,0,3,343.166,0,0,0.116,0,0,3.598,0,0,,31,0,16.878,0,0,17.313,0,3
Golden Valley,Beach,46.78941,-103.96629,2901,2003,4,59.277,0,0,34.678,0,0,46.978,0,0,47.513,0,0,46.847,0,0,11.615,0,2,28.15,0,2,414.18,0,0,0.214,0,0,6.425,0,0,0.637,0,6,32.032,0,0,42.167,0,2
Golden Valley,Beach,46.78941,-103.96629,2901,2003,5,64.142,0,0,41.207,0,0,52.675,0,0,56.333,0,0,55.356,0,0,10.829,0,0,27.124,0,0,478.816,0,0,0.228,0,0,7.064,0,0,2.73,0,0,40.45,0,0,50.581,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2003,6,70.74,0,0,49.359,0,0,60.049,0,0,63.76,0,0,64.275,0,0,8.633,0,0,24.16,0,0,490.411,0,0,0.218,0,0,6.525,0,0,3.67,0,0,49.889,0,0,59.304,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2003,7,85.594,0,0,56.488,0,0,71.041,0,0,74.295,0,0,74.976,0,0,8.038,0,0,23.552,0,0,630.578,0,0,0.339,0,0,10.514,0,0,1.32,0,0,52.906,0,0,71.255,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2003,8,89.522,0,0,58.2,0,0,73.861,0,0,74.754,0,0,74.788,0,0,9.03,0,0,24.641,0,0,536.831,0,0,0.357,0,0,11.076,0,0,1.15,0,0,49.529,0,1,73.583,0,1
Golden Valley,Beach,46.78941,-103.96629,2901,2003,9,70.049,0,0,42.868,0,0,56.459,0,0,58.127,0,0,58.459,0,0,8.967,0,0,25.295,0,0,379.519,0,0,0.225,0,0,6.744,0,0,2.36,0,0,36.11,0,0,53.955,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2003,10,61.435,0,0,36.274,0,0,48.855,0,0,49.835,0,0,49.262,0,0,9.215,0,0,23.679,0,0,272.887,0,0,0.181,0,0,5.6,0,0,0.25,3,0,28.392,0,0,45.256,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2003,11,32.492,0,0,12.994,0,0,22.743,0,0,32.994,0,0,32.954,0,0,9.235,0,0,21.782,0,0,183.626,0,0,0.054,0,0,1.61,0,0,,30,0,15.829,0,0,13.354,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2003,12,35.197,0,0,15.727,0,0,25.462,0,0,28.177,0,0,29.253,0,0,8.908,0,0,21.053,0,0,112.073,0,0,0.047,0,0,1.453,0,0,,31,0,17.139,0,0,16.237,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,1,20.147,0,0,2.332,0,0,11.239,0,0,22.716,0,0,24.266,0,0,9.893,0,0,22.268,0,0,151.949,0,0,0.03,0,0,0.922,0,0,,31,0,5.972,0,0,-1.06,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,2,29.547,0,0,12.135,0,0,20.841,0,0,24.193,0,0,24.265,0,0,9.802,0,0,21.361,0,0,235.562,0,4,0.043,0,0,1.241,0,0,,29,0,15.523,0,0,9.442,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,3,47.11,0,0,24.476,0,0,35.793,0,0,34.421,0,0,33.6,0,0,11.249,0,0,26.79,0,0,362.546,0,0,0.146,0,0,4.513,0,0,,31,0,23.69,0,0,27.605,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,4,58.76,0,0,30.25,0,0,44.505,0,0,47.112,0,0,46.428,0,0,10.258,0,0,27.733,0,0,457.306,0,0,0.229,0,0,6.866,0,0,0.38,0,0,25.984,0,0,39.797,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,5,62.469,0,0,37.864,0,0,50.166,0,0,54.344,0,0,54.571,0,0,11.706,0,0,29.009,0,0,469.495,0,0,0.239,0,0,7.41,0,0,0.89,0,0,35.301,0,0,47.791,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,6,72.15,0,0,45.368,0,0,58.759,0,0,64.179,0,0,64.439,0,0,9.815,0,0,24.925,0,0,575.951,0,0,0.296,0,0,8.875,0,0,0.54,0,0,41.622,0,0,58.553,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,7,81.629,0,0,53.742,0,0,67.685,0,0,72.937,0,0,72.507,0,0,7.955,0,0,22.708,0,0,581.702,0,0,0.307,0,0,9.519,0,0,2.53,0,0,51.884,0,0,68.104,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,8,76.599,0,0,49.946,0,0,63.273,0,0,67.078,0,0,66.743,0,0,9.305,0,0,24.639,0,0,488.566,0,0,0.274,0,0,8.508,0,0,2.21,0,0,46.783,0,0,62.793,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,9,71.986,0,0,44.912,0,0,58.449,0,0,59.602,0,0,59.482,0,0,7.909,0,0,22.296,0,0,364.813,0,0,0.211,0,0,6.33,0,0,1.68,0,0,42.376,0,0,57.217,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,10,56.264,0,0,32.62,0,0,44.442,0,0,46.313,0,0,46.731,0,0,9.35,0,0,23.008,0,0,248.039,0,0,0.124,0,0,3.838,0,0,2.61,0,0,32.187,0,0,39.143,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,11,46.168,0,0,23.236,0,0,34.702,0,0,36.189,0,0,35.992,0,0,9.475,0,0,22.499,0,0,182.971,0,0,0.093,0,0,2.784,0,0,,30,0,22.32,0,0,26.426,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2004,12,34.715,0,0,15.356,0,0,25.036,0,0,29.702,0,0,31.76,0,0,10.927,0,4,25.193,0,4,110.361,0,0,0.048,0,0,1.498,0,0,,31,0,18.339,0,0,14.621,0,4
Golden Valley,Beach,46.78941,-103.96629,2901,2005,1,23.61,0,0,2.259,0,0,12.935,0,0,23.713,0,0,26.979,0,0,9.798,0,0,21.91,0,0,151.527,0,0,0.038,0,0,1.17,0,0,,31,0,7.256,0,0,0.846,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2005,2,39.287,0,0,15.836,0,0,27.562,0,0,27.137,0,0,27.674,0,0,9.341,0,0,22.524,0,0,240.223,0,0,0.099,0,0,2.769,0,0,,28,0,14.366,0,0,17.903,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2005,3,45.035,0,0,23.752,0,0,34.394,0,0,32.088,0,0,31.851,0,0,11.584,0,0,27.437,0,0,313.269,0,0,0.127,0,0,3.94,0,0,,31,0,22.379,0,0,25.417,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2005,4,58.289,0,0,32.384,0,0,45.337,0,0,45.044,0,0,45.527,0,0,11.98,0,0,29.561,0,0,458.648,0,0,0.237,0,0,7.098,0,0,0.73,0,1,27.11,0,0,40.376,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2005,5,60.33,0,0,39.633,0,0,49.982,0,0,51.053,0,0,52.009,0,0,10.935,0,0,27.749,0,0,462.339,0,0,0.204,0,0,6.322,0,0,4.36,0,0,37.795,0,0,46.618,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2005,6,72.627,0,0,52.058,0,0,62.343,0,0,65.431,0,0,65.306,0,0,9.46,0,0,27.326,0,0,528.867,0,0,0.219,0,0,6.576,0,0,6.83,0,0,54.62,0,0,62.08,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2005,7,83.4,0,0,56.477,0,0,69.938,0,0,75.069,0,0,73.606,0,0,8.425,0,0,22.245,0,0,633.51,0,0,0.314,0,0,9.741,0,0,0.47,0,0,56.541,0,0,69.789,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2005,8,80.051,0,0,51.942,0,0,65.996,0,0,70.124,0,0,68.774,1,0,8.075,0,0,22.107,0,0,516.298,0,0,0.285,0,0,8.831,0,0,1.69,0,0,48.767,1,0,66.087,1,0
Golden Valley,Beach,46.78941,-103.96629,2901,2005,9,74.638,0,0,44.907,0,0,59.773,0,0,62.087,0,0,61.687,0,1,8.364,0,0,22.655,0,0,396.597,0,0,0.253,0,0,7.578,0,0,0.42,0,0,39.716,0,1,58.434,0,1
Golden Valley,Beach,46.78941,-103.96629,2901,2005,10,55.867,0,6,32.885,0,5,44.376,0,6,44.349,0,7,46.869,0,7,9.133,0,7,22.054,0,6,253.136,0,7,0.125,0,0,3.869,0,0,2.348,0,7,32.955,0,7,39.806,0,7
Golden Valley,Beach,46.78941,-103.96629,2901,2005,11,43.376,0,0,25.43,0,0,34.403,0,0,37.445,0,0,38.239,0,0,10.284,0,0,24.638,0,0,138.246,0,0,0.08,0,0,2.401,0,0,,30,0,23.305,0,0,26.112,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2005,12,26.153,0,0,11.989,0,0,19.071,0,0,32.626,0,0,31.741,0,0,10.694,0,0,22.465,0,0,120.955,0,0,0.033,0,0,1.012,0,0,,31,0,13.177,0,0,7.942,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2006,1,39.754,0,0,22.133,0,0,30.944,0,0,32.245,0,0,32.04,0,0,8.642,0,1,20.482,0,1,131.101,0,0,0.053,0,0,1.651,0,0,,31,0,23.029,0,0,23.337,1,0
Golden Valley,Beach,46.78941,-103.96629,2901,2006,2,32.089,0,0,11.022,0,0,21.556,0,0,29.606,0,0,29.261,0,0,10.173,0,0,23.42,0,0,219.627,0,0,0.059,0,0,1.65,0,0,,28,0,13.48,0,0,10.172,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2006,3,38.86,0,0,19.258,0,0,29.059,0,0,31.148,0,0,30.77,0,0,12.091,0,0,25.599,0,0,327.054,0,0,0.093,0,0,2.87,0,0,,31,0,20.567,0,0,18.161,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2006,4,59.618,0,0,33.631,0,0,46.625,0,0,44.316,0,0,43.861,0,0,10.461,0,0,26.597,0,0,441.195,0,0,0.2,0,0,6.004,0,0,5.444,0,2,33.328,0,0,42.682,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2006,5,67.451,0,0,42.587,0,0,55.019,0,0,58.412,0,0,57.042,0,0,10.1,0,0,25.228,0,0,561.443,0,0,0.275,0,0,8.514,0,0,0.55,0,0,39.089,0,0,53.863,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2006,6,77.693,0,0,51.668,0,0,64.681,0,0,69.324,0,0,67.934,0,0,9.206,0,0,24.817,0,0,629.987,0,0,0.313,0,0,9.375,0,0,2.58,0,0,49.01,0,0,65.084,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2006,7,89.95,0,0,58.579,0,0,74.264,0,0,77.341,0,0,77.471,0,0,7.593,0,0,23.274,0,0,621.653,0,1,0.369,0,0,11.435,0,0,0.19,0,0,50.233,0,0,74.56,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2006,8,85.067,0,0,53.894,0,0,69.481,0,0,73.57,0,0,73.696,0,0,8.142,0,0,23.598,0,0,515.069,0,0,0.326,0,0,10.115,0,0,0.97,0,0,47.757,0,0,70.025,0,0
Golden Valley,Beach,46.78941,-103.96629,2901,2006,9,67.707,0,0,43.021,0,0,55.365,0,0,58.571,0,0,59.596,0,0,9.318,0,0,23.36,0,0,356.785,0,0,0.19,0,0,5.685,0,0,2.57,0,0,41.224,0,0,53.017,0,0
