Station Name,Latitude,Longitude,Elevation,Year,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing,Number Estimated,Avg Temp,Number Missing,Number Estimated,Avg Bare Soil Temp,Number Missing,Number Estimated,Avg Turf Soil Temp,Number Missing,Number Estimated,Avg Wind Speed,Number Missing,Number Estimated,Max Wind Speed,Number Missing,Number Estimated,Total Solar Rad,Number Missing,Number Estimated,Avg Penman PET,Number Missing,Number Estimated,Total Penman PET,Number Missing,Number Estimated,Total Rainfall,Number Missing,Number Estimated,Avg Dew Point,Number Missing,Number Estimated,Avg Wind Chill,Number Missing,Number Estimated
Berthold,48.37954,-101.82199,2132,2015,53.608,0,2,31.513,0,2,42.561,0,3,46.203,0,0,47.418,0,0,10.313,0,4,24.816,0,4,337.469,0,6,0.144,0,0,52.461,0,0,14.907,151,0,33.296,0,1,36.113,0,5
Berthold,48.37954,-101.82199,2132,2016,54.121,0,1,33.649,0,3,43.885,0,3,48.669,0,1,47.767,0,1,10.459,0,0,25.083,0,0,321.255,0,1,0.139,0,0,50.982,0,0,19.118,152,0,34.849,0,2,37.809,0,2
Berthold,48.37954,-101.82199,2132,2017,51.659,0,1,30.65,0,1,41.154,0,2,47.898,0,1,47.432,0,1,11.165,0,1,25.426,0,0,341.012,0,8,0.15,0,0,54.759,0,0,9.283,151,0,31.144,0,1,34.247,0,1
Berthold,48.37954,-101.82199,2132,2018,48.277,0,0,27.617,0,2,37.947,0,2,44.572,0,1,43.851,0,1,10.034,0,6,23.726,0,5,336.926,0,1,0.13,0,0,47.632,0,0,13.086,151,0,29.218,0,1,30.768,0,6
Berthold,48.37954,-101.82199,2132,2019,46.648,0,0,26.932,0,0,36.79,0,0,45.121,0,0,43.836,0,0,9.444,0,0,23.971,0,0,319.548,0,0,0.117,0,0,42.886,0,0,25.05,151,0,28.878,0,0,29.851,0,0
Berthold,48.37954,-101.82199,2132,2020,51.545,0,0,29.926,0,0,40.736,0,0,45.508,0,1,45.244,0,1,10.183,0,1,26.049,0,0,343.945,0,1,0.147,0,0,53.686,0,0,8.393,152,0,30.79,0,1,34.49,0,1
Berthold,48.37954,-101.82199,2132,2021,53.527,0,0,30.626,0,0,42.077,0,0,47.72,0,2,47.582,0,1,10.597,0,1,26.153,0,0,338.07,0,1,0.17,0,0,61.89,0,0,9.914,151,1,29.157,0,1,35.776,0,1
Berthold,48.37954,-101.82199,2132,2022,48.46,0,3,27.448,0,3,37.954,0,3,45.85,0,0,43.414,0,0,12.02,0,0,28.099,0,3,329.679,0,0,0.16,0,0,58.321,0,0,12.453,151,0,28.597,0,0,29.663,0,0
Bismarck,46.89911,-100.62325,1881,1995,50.8,0,0,29.105,0,17,39.953,0,17,46.1,0,0,45.251,0,1,7.994,0,0,22.464,0,0,319.983,0,0,0.116,0,0,42.371,0,0,15.57,151,0,33.019,0,1,35.15,0,0
Bismarck,46.89911,-100.62325,1881,1996,48.303,0,2,25.922,0,25,37.112,0,25,45.672,0,0,44.559,0,0,8.729,0,0,23.623,0,0,336.154,0,0,0.122,0,0,44.663,0,0,13.425,152,2,29.7,0,4,31.234,0,3
Bismarck,46.89911,-100.62325,1881,1997,53.419,0,12,29.874,0,28,41.647,0,28,47.977,0,2,46.494,0,2,8.802,0,7,23.898,0,5,353.449,0,1,0.143,0,0,52.347,0,0,12.849,151,16,32.134,0,19,36.42,0,23
Bismarck,46.89911,-100.62325,1881,1998,54.805,0,1,33.052,0,12,43.929,0,12,48.759,0,0,47.359,0,0,7.897,0,0,21.507,0,0,324.774,0,0,0.133,0,0,48.584,0,0,16.97,151,0,34.858,0,0,39.378,0,0
Bottineau,48.82076,-100.75944,1479,1994,49.741,0,4,24.891,0,22,37.316,0,24,45.853,0,1,43.173,0,3,8.885,0,0,22.381,0,0,330.911,0,0,0.132,0,0,48.223,0,0,15.22,151,0,28.483,0,4,31.269,0,3
Bottineau,48.82076,-100.75944,1479,1995,47.589,0,5,25.196,1,21,36.452,1,24,45.325,0,1,43.017,0,5,8.994,0,1,22.31,0,0,316.764,0,1,0.116,0,0,42.395,0,0,10.7,151,1,29.781,0,3,30.115,0,3
Bottineau,48.82076,-100.75944,1479,1996,44.319,0,6,21.904,0,42,33.111,0,42,43.725,0,0,41.553,0,1,8.993,0,0,22.049,0,0,316.497,0,0,0.111,0,0,40.68,0,0,10.76,152,2,26.332,0,5,26.235,0,4
Bottineau,48.82076,-100.75944,1479,1997,50.584,0,5,26.179,0,29,38.382,0,29,45.206,0,0,43.53,0,1,9.263,0,2,23.408,0,2,320.708,0,0,0.137,0,0,50.008,0,0,10.64,151,1,29.144,0,33,31.971,0,7
Bottineau,48.82076,-100.75944,1479,1998,51.119,0,42,28.779,0,19,39.949,0,57,46.865,0,0,45.436,0,0,8.298,0,4,20.694,0,4,320.672,0,1,0.123,0,0,44.731,0,0,16.2,151,0,32.605,0,0,34.686,0,4
Bottineau,48.82076,-100.75944,1479,1999,51.273,1,27,29.456,1,0,40.365,1,27,46.003,0,0,44.549,0,1,9.844,0,0,23.744,0,0,333.023,0,0,0.129,0,0,47.089,0,0,15.179,151,17,32.746,0,0,34.494,0,0
Bottineau,48.82076,-100.75944,1479,2000,50.27,0,0,26.632,0,0,38.451,0,0,47.274,0,4,44.772,0,3,9.01,0,3,22.532,0,0,329.669,0,3,0.124,0,0,45.296,0,0,12.869,152,6,31.004,0,3,32.601,0,3
Bottineau,48.82076,-100.75944,1479,2001,51.362,0,0,26.457,0,0,38.91,0,0,47.666,0,1,44.656,0,0,8.476,0,0,21.569,0,0,344.662,0,0,0.135,0,0,49.198,0,0,7.67,151,8,30.935,0,1,33.784,0,1
Bottineau,48.82076,-100.75944,1479,2002,49.468,0,0,25.341,0,0,37.405,0,0,45.408,0,1,42.819,0,2,8.786,0,1,22.452,0,0,333.554,0,1,0.129,0,0,47.157,0,0,11.905,151,10,29.238,0,1,31.919,0,1
Bottineau,48.82076,-100.75944,1479,2003,50.096,0,0,24.543,0,0,37.319,0,0,47.604,0,1,43.78,0,1,9.083,0,4,22.928,0,3,338.911,0,2,0.142,0,0,51.966,0,0,8.643,154,7,28.184,0,1,31.468,0,4
Bottineau,48.82076,-100.75944,1479,2004,48.833,0,0,25.278,0,0,37.056,0,0,44.162,0,0,42.016,0,0,9.239,0,6,22.853,0,3,319.183,0,2,0.121,0,0,44.185,0,0,13.663,152,3,29.092,0,0,31.004,0,6
Bottineau,48.82076,-100.75944,1479,2005,50.875,0,0,28.31,0,0,39.593,0,0,45.136,0,0,42.741,1,0,9.282,0,9,22.693,0,9,321.271,0,3,0.128,0,0,46.67,0,0,21.565,151,4,31.734,1,0,33.983,1,9
Bottineau,48.82076,-100.75944,1479,2006,53.768,0,0,28.446,0,0,41.107,0,0,46.23,0,0,43.163,0,0,8.892,0,6,22.699,0,6,329.612,0,1,0.144,0,0,52.49,0,0,6.61,151,0,32.043,0,1,36.082,1,6
Bottineau,48.82076,-100.75944,1479,2007,51.354,0,0,24.859,0,0,38.106,0,0,45.512,0,1,43.694,0,1,8.776,0,5,22.701,0,5,324.977,0,1,0.143,0,0,52.261,0,0,11.88,151,9,28.606,0,0,32.884,0,5
Bottineau,48.82076,-100.75944,1479,2008,49.528,0,0,22.566,0,0,36.047,0,0,44.028,0,1,42.258,0,1,8.989,0,9,22.804,0,8,335.847,0,2,0.145,0,0,53.037,0,0,14.74,152,0,25.598,0,2,30.275,0,10
Bottineau,48.82076,-100.75944,1479,2009,48.143,0,0,23.701,0,0,35.922,0,0,44.305,0,1,41.766,0,0,8.722,0,1,21.834,0,1,325.169,0,0,0.127,0,0,46.279,0,0,11.932,151,2,26.971,0,0,29.703,0,1
Bottineau,48.82076,-100.75944,1479,2010,50.09,0,0,27.536,0,0,38.813,0,0,46.639,0,1,43.641,0,0,8.741,0,64,22.171,0,64,309.532,0,1,0.123,0,0,44.914,0,0,17.85,155,2,30.95,0,1,33.471,0,64
Bottineau,48.82076,-100.75944,1479,2011,50.105,0,0,26.703,0,0,38.404,0,0,45.972,0,0,44.826,0,0,9.034,0,0,22.618,0,0,335.087,0,0,0.127,0,0,46.277,0,0,15.272,151,4,30.692,0,0,32.665,0,0
Bottineau,48.82076,-100.75944,1479,2012,53.191,0,0,27.637,0,0,40.414,0,0,46.879,0,0,44.553,0,0,8.898,0,12,22.558,0,12,335.015,0,1,0.149,0,0,54.535,0,0,10.022,152,0,30.773,0,0,35.502,0,12
Bottineau,48.82076,-100.75944,1479,2013,46.4,0,51,24.13,0,52,35.265,0,52,44.989,0,52,43.866,0,50,8.969,0,52,21.917,0,49,343.654,0,57,0.115,0,0,41.949,0,0,16.613,151,65,27.914,0,50,28.472,0,50
Bottineau,48.82076,-100.75944,1479,2014,48.079,0,2,24.9,0,2,36.49,0,2,44.193,0,1,42.652,0,1,9.536,0,23,23.536,0,23,339.039,0,6,0.122,0,0,44.548,0,0,17.784,151,1,28.599,0,1,29.576,0,23
Bottineau,48.82076,-100.75944,1479,2015,52.605,0,0,27.912,0,0,40.259,0,0,46.264,0,0,44.308,0,0,8.336,0,0,22.239,0,0,336.406,0,8,0.128,0,0,46.875,0,0,13.081,151,0,32.098,0,0,35.124,0,0
Bottineau,48.82076,-100.75944,1479,2016,53.092,0,0,30.066,0,2,41.579,0,2,47.721,0,1,45.55,0,1,8.412,0,1,22.491,0,0,310.702,0,4,0.127,0,0,46.475,0,0,17.588,152,0,33.197,0,2,36.865,0,2
Bottineau,48.82076,-100.75944,1479,2017,50.268,0,0,25.66,0,0,37.964,0,0,46.417,0,1,44.464,0,1,8.562,0,1,22.278,0,0,331.154,0,3,0.133,0,0,48.479,0,0,9.392,151,0,29.068,0,1,32.707,0,1
Bottineau,48.82076,-100.75944,1479,2018,49.006,0,0,23.974,0,2,36.49,0,2,44.139,0,2,41.575,0,1,7.869,0,4,21.109,0,3,325.747,0,1,0.127,0,0,46.449,0,0,10.636,151,0,27.833,0,1,31.136,0,4
Bottineau,48.82076,-100.75944,1479,2019,46.583,0,0,23.653,0,0,35.118,0,0,44.489,0,1,43.05,0,1,8.212,0,1,22.359,0,0,312.3,0,1,0.115,0,0,41.925,0,0,17.991,151,0,27.492,0,2,29.353,0,1
Bottineau,48.82076,-100.75944,1479,2020,51.735,0,0,26.444,0,0,39.09,0,0,45.048,0,0,42.874,0,0,8.641,0,0,24.61,0,0,336.655,0,0,0.135,0,0,49.324,0,0,9.113,152,0,30.553,0,0,33.966,0,0
Bottineau,48.82076,-100.75944,1479,2021,54.054,0,0,26.751,0,0,40.403,0,0,46.503,0,0,43.892,0,0,8.642,0,0,24.129,0,0,336.751,0,1,0.155,0,0,56.605,0,0,9.945,151,0,29.147,0,0,35.515,0,0
Bottineau,48.82076,-100.75944,1479,2022,48.096,0,4,24.33,0,4,36.213,0,4,45.318,0,3,42.867,0,3,9.639,0,3,24.956,0,4,333.167,0,3,0.147,0,0,53.652,0,0,11.775,151,0,28.223,0,3,29.337,0,3
Bowbells,48.81662,-102.23937,1959,2002,48.999,0,0,27.143,0,7,38.071,0,7,43.854,0,1,42.569,0,1,10.388,0,10,24.32,0,9,337.141,0,16,0.133,0,0,48.444,0,0,11.023,151,9,29.688,0,11,31.298,0,19
Bowbells,48.81662,-102.23937,1959,2003,50.779,0,0,26.956,0,0,38.868,0,0,44.71,0,1,44.114,0,0,10.484,0,25,25.076,0,12,343.762,0,0,0.151,0,0,55.124,0,0,7.22,154,6,28.977,0,1,31.986,1,25
Bowbells,48.81662,-102.23937,1959,2004,48.98,0,0,27.443,0,0,38.212,0,0,43.485,0,1,43.191,0,1,10.715,0,2,24.541,0,2,325.559,0,0,0.13,0,0,47.626,0,0,13.28,152,3,29.566,0,2,31.512,0,2
Bowbells,48.81662,-102.23937,1959,2005,50.682,0,0,29.864,0,0,40.273,0,0,45.778,0,1,43.347,1,0,10.48,0,3,24.4,0,3,329.397,0,1,0.134,0,0,49.038,0,0,13.877,151,14,31.749,1,1,33.702,1,4
Bowbells,48.81662,-102.23937,1959,2006,53.911,0,0,30.388,0,0,42.15,0,0,45.955,0,1,43.628,0,1,10.273,0,9,24.615,0,8,329.031,0,0,0.157,0,0,57.344,0,0,8.056,151,0,31.277,0,1,36.299,0,9
Bowbells,48.81662,-102.23937,1959,2007,51.867,0,0,28.634,0,0,40.251,0,0,46.009,0,0,43.865,0,0,10.311,0,0,24.76,0,0,325.882,0,0,0.152,0,0,55.528,0,0,12.199,151,10,29.91,0,0,34.171,0,0
Bowbells,48.81662,-102.23937,1959,2008,50.315,0,0,25.647,0,0,37.981,0,0,44.915,0,1,42.536,0,0,10.119,0,1,24.748,0,1,338.402,0,0,0.152,0,0,55.533,0,0,14.326,152,0,27.079,0,0,31.494,0,1
Bowbells,48.81662,-102.23937,1959,2009,47.706,0,0,25.51,0,0,36.608,0,0,43.761,0,0,41.914,0,0,10.211,0,2,23.54,0,2,335.521,0,1,0.139,0,0,50.62,0,0,10.367,151,1,27.134,0,1,29.819,0,3
Bowbells,48.81662,-102.23937,1959,2010,49.516,0,0,29.12,0,0,39.318,0,0,44.447,0,0,43.694,0,0,9.424,0,5,22.659,0,5,316.029,0,0,0.129,0,0,46.987,0,0,16.766,155,1,30.799,0,1,33.61,0,6
Bowbells,48.81662,-102.23937,1959,2011,50.097,0,0,30.354,0,0,40.226,0,0,45.01,0,1,43.661,0,1,10.291,0,0,24.49,0,0,328.002,0,0,0.136,0,0,49.59,0,0,18.504,151,0,30.981,0,0,33.671,0,0
Bowbells,48.81662,-102.23937,1959,2012,53.032,0,0,30.5,0,1,41.766,0,1,47.741,0,0,44.738,0,0,9.5,0,0,23.461,0,0,313.556,0,0,0.148,0,0,54.046,0,0,11.71,152,0,31.192,0,1,36.217,0,1
Bowbells,48.81662,-102.23937,1959,2013,46.612,0,1,25.854,0,1,36.233,0,1,43.131,0,3,41.596,0,3,9.394,0,3,22.606,0,1,322.319,0,3,0.117,0,0,42.628,0,0,15.147,151,14,28.334,0,3,29.332,0,3
Bowbells,48.81662,-102.23937,1959,2014,48.229,0,1,26.424,0,0,37.327,0,1,42.271,0,1,40.646,0,1,10.041,0,1,23.878,0,0,307.846,0,1,0.118,0,0,43.142,0,0,15.756,151,4,29.395,0,1,30.203,0,1
Bowbells,48.81662,-102.23937,1959,2015,53.553,0,0,30.223,0,1,41.888,0,1,46.365,0,1,44.129,0,1,9.145,0,2,23.34,0,1,316.385,0,1,0.137,0,0,50.142,0,0,15.264,151,0,32.753,0,1,36.31,0,2
Bowbells,48.81662,-102.23937,1959,2016,53.334,0,1,31.39,0,2,42.362,0,2,48.042,0,1,46.538,0,1,9.483,0,1,24.113,0,0,311.628,0,1,0.137,0,0,50.261,0,0,18.798,152,0,33.195,0,1,37.039,0,1
Bowbells,48.81662,-102.23937,1959,2017,50.682,0,0,28.247,0,0,39.465,0,0,45.912,0,0,44.738,0,1,9.893,0,0,24.395,0,0,331.499,0,0,0.144,0,0,52.726,0,0,9.325,151,0,29.462,0,0,33.34,0,0
Bowbells,48.81662,-102.23937,1959,2018,48.609,0,0,26.55,0,2,37.58,0,2,43.779,0,1,42.935,0,1,8.427,0,3,21.875,0,2,319.355,0,1,0.127,0,0,46.221,0,0,14.486,151,0,28.581,0,1,31.731,0,3
Bowbells,48.81662,-102.23937,1959,2019,47.03,0,0,25.638,0,0,36.334,0,0,43.656,0,1,42.155,0,1,8.66,0,1,23.04,0,0,310.389,0,1,0.119,0,0,43.446,0,0,18.059,151,0,27.973,0,2,30.119,0,1
Bowbells,48.81662,-102.23937,1959,2020,52.045,0,0,28.033,0,0,40.039,0,0,45.154,0,1,43.033,0,1,9.215,0,1,25.83,0,0,339.101,0,1,0.148,0,0,54.067,0,0,6.651,152,0,29.844,0,1,34.709,0,1
Bowbells,48.81662,-102.23937,1959,2021,53.219,0,0,28.564,0,0,40.892,0,0,47.463,0,1,44.536,0,1,8.796,0,1,24.534,0,0,337.638,0,2,0.154,0,0,56.329,0,0,12.547,151,0,29.181,0,1,35.786,0,1
Bowbells,48.81662,-102.23937,1959,2022,48.784,0,4,26.309,0,4,37.547,0,4,45.155,0,3,42.337,0,2,10.309,0,2,26.328,0,4,328.694,0,2,0.153,0,0,55.711,0,0,17.351,151,0,28.884,0,2,30.157,0,2
Bowman,46.19958,-103.47303,3004,1994,54.601,0,1,30.126,0,11,42.364,0,11,46.754,0,0,47.384,0,0,9.908,0,7,24.697,0,5,359.65,0,0,0.157,0,0,57.25,0,0,13.24,151,0,31.385,0,0,36.357,0,7
Bowman,46.19958,-103.47303,3004,1995,54.686,0,1,30.49,0,17,42.588,0,17,45.737,0,0,46.152,0,0,9.518,0,3,24.613,0,2,347.762,0,1,0.156,0,0,56.95,0,0,11.08,151,0,31.801,0,47,36.985,0,5
Bowman,46.19958,-103.47303,3004,1996,50.359,0,4,27.154,0,18,38.757,0,18,45.929,0,0,46.326,0,2,9.859,0,0,25.032,0,0,348.79,0,0,0.148,0,0,54.076,0,0,11.67,152,2,28.19,0,0,32.312,0,0
Bowman,46.19958,-103.47303,3004,1997,55.045,0,4,30.974,0,17,43.01,0,17,47.609,0,0,47.238,0,0,10.066,0,6,25.506,0,4,345.353,0,0,0.157,0,0,57.386,0,0,8.44,151,1,31.781,0,1,37.188,0,7
Bowman,46.19958,-103.47303,3004,1998,56.067,1,1,32.868,1,7,44.467,1,8,48.296,0,47,47.526,0,0,9.684,0,8,24.371,0,8,327.988,0,0,0.152,0,0,55.564,0,0,11.65,151,0,33.988,0,1,38.994,0,8
Bowman,46.19958,-103.47303,3004,1999,57.634,0,50,32.641,0,0,45.138,0,50,48.074,0,146,46.941,0,0,9.966,0,0,25.198,0,0,330.742,0,0,0.156,0,0,57.11,0,0,11.796,151,4,33.887,0,0,39.774,0,0
Bowman,46.19958,-103.47303,3004,2000,55.771,0,0,29.865,0,0,42.818,0,0,48.25,0,1,47.414,0,1,10.328,0,3,26.019,0,2,345.686,0,2,0.172,0,0,62.778,0,0,10.07,152,1,30.793,0,1,37.137,0,3
Bowman,46.19958,-103.47303,3004,2001,56.148,0,0,31.514,0,0,43.831,0,0,47.6,0,0,46.885,0,0,9.817,0,4,25.398,0,2,356.985,0,0,0.166,0,0,60.408,0,0,13.86,151,8,32.232,0,0,38.521,0,4
Bowman,46.19958,-103.47303,3004,2002,55.617,0,8,30.07,0,7,42.844,0,8,45.94,0,15,45.81,0,11,10.498,0,13,26.448,0,9,347.765,0,10,0.178,0,0,65.087,0,0,6.35,151,16,29.619,0,11,36.825,0,11
Bowman,46.19958,-103.47303,3004,2003,56.009,0,1,31.106,0,0,43.557,0,1,46.685,0,2,47.269,0,2,10.051,0,7,25.011,0,6,345.173,0,2,0.171,0,0,62.584,0,0,8.908,154,7,30.719,0,2,38.054,0,8
Bowman,46.19958,-103.47303,3004,2004,55.505,0,1,30.653,0,2,43.079,0,2,46.553,0,5,46.582,0,5,10.379,0,7,25.816,0,7,356.98,0,3,0.171,0,0,62.699,0,0,11.61,152,0,30.697,0,4,37.678,0,7
Bowman,46.19958,-103.47303,3004,2005,56.4,0,0,31.593,0,0,43.997,0,0,47.017,0,2,46.722,1,2,10.471,0,6,25.906,0,4,351.037,0,1,0.17,0,0,62.206,0,0,14.126,151,104,31.805,1,3,38.303,1,7
Bowman,46.19958,-103.47303,3004,2006,57.838,0,0,32.577,0,0,45.208,0,0,47.358,0,0,47.49,0,0,10.183,0,4,25.474,0,4,364.028,0,1,0.177,0,0,64.517,0,0,14.543,151,3,32.508,0,0,39.978,0,4
Bowman,46.19958,-103.47303,3004,2007,57.455,0,1,31.382,0,3,44.418,0,3,46.895,0,4,46.449,0,4,10.171,0,4,25.711,0,3,358.279,0,4,0.175,0,0,64.048,0,0,14.31,151,9,32.183,0,4,39.196,0,4
Bowman,46.19958,-103.47303,3004,2008,54.611,0,4,27.837,0,5,41.224,0,5,45.985,0,6,45.523,0,6,10.884,0,6,27.008,0,5,348.656,0,9,0.176,0,0,64.575,0,0,10.138,152,1,28.093,0,6,35.144,0,6
Bowman,46.19958,-103.47303,3004,2009,51.818,0,0,28.355,0,0,40.087,0,0,45.236,0,0,44.585,0,0,10.241,0,9,24.737,0,9,350.781,0,1,0.147,0,0,53.751,0,0,10.971,151,1,30.047,0,2,33.665,0,10
Bowman,46.19958,-103.47303,3004,2010,52.729,0,6,30,0,6,41.365,0,6,46.456,0,7,46.344,0,7,9.661,0,12,23.88,0,11,344.873,0,6,0.142,0,0,51.95,0,0,15.791,155,1,32.294,0,7,35.68,0,12
Bowman,46.19958,-103.47303,3004,2011,53.705,0,0,29.886,0,0,41.796,0,0,46.269,0,0,45.993,0,0,10.092,0,0,24.986,0,0,344.095,0,0,0.147,0,0,53.52,0,0,19.236,151,0,31.648,0,1,35.534,0,1
Bowman,46.19958,-103.47303,3004,2012,60.111,0,0,32.309,0,1,46.21,0,1,48.364,0,0,48.797,0,0,9.84,0,5,25.469,0,5,365.391,0,0,0.2,0,0,73.382,0,0,8.939,152,0,30.609,0,0,41.554,0,5
Bowman,46.19958,-103.47303,3004,2013,54.208,0,0,30.115,0,1,42.162,0,1,46.705,0,1,46.14,0,1,10.16,0,1,25.398,0,0,347.729,0,1,0.151,0,0,55.079,0,0,28.143,151,14,31.963,0,1,35.865,0,1
Bowman,46.19958,-103.47303,3004,2014,53.103,0,0,29.101,0,1,41.102,0,1,45.89,0,1,45.32,0,1,10.297,0,1,25.243,0,1,332.113,0,1,0.14,0,0,50.973,0,0,17.504,151,1,31.549,0,1,34.804,0,1
Bowman,46.19958,-103.47303,3004,2015,58.601,0,1,31.668,0,1,45.135,0,1,47.319,0,1,46.082,0,1,8.945,0,0,24.32,0,0,349.495,0,0,0.162,0,0,59.055,0,0,14.848,151,0,33.403,0,1,40.026,0,1
Bowman,46.19958,-103.47303,3004,2016,60.069,0,0,32.953,0,1,46.511,0,1,48.984,0,0,47.407,0,0,9.629,0,0,25.928,0,0,354.603,0,0,0.177,0,0,64.703,0,0,13.598,152,0,34.29,0,0,41.447,0,0
Bowman,46.19958,-103.47303,3004,2017,57.216,0,2,30.772,0,3,43.994,0,3,48.765,0,5,46.685,0,4,9.49,0,4,25.372,0,0,354.625,0,5,0.176,0,0,64.257,0,0,6.832,151,0,30.921,0,5,38.882,0,5
Bowman,46.19958,-103.47303,3004,2018,52.805,0,0,28.458,0,2,40.632,0,2,46.036,0,2,45.603,0,2,8.466,0,2,23.483,0,0,344.312,0,2,0.138,0,0,50.408,0,0,12.593,151,0,31.279,0,2,35.338,0,2
Bowman,46.19958,-103.47303,3004,2019,50.526,0,0,28.137,0,1,39.332,0,1,46.239,0,1,44.68,0,1,8.823,0,1,24.349,0,0,329.099,0,1,0.125,0,0,45.461,0,0,17.742,151,0,31.019,0,1,33.521,0,1
Bowman,46.19958,-103.47303,3004,2020,56.701,0,0,29.952,0,0,43.326,0,0,47.922,0,1,45.42,0,1,8.535,0,1,26.307,0,0,358.53,0,1,0.166,0,0,60.694,0,0,9.062,152,0,30.839,0,1,38.728,0,1
Bowman,46.19958,-103.47303,3004,2021,58.027,0,0,30.782,0,0,44.404,0,0,49.171,0,2,47.528,0,3,8.882,0,1,26.352,0,0,351.157,0,1,0.178,0,0,65.037,0,0,10.977,151,0,29.556,0,1,39.767,0,1
Bowman,46.19958,-103.47303,3004,2022,53.987,0,0,28.884,0,0,41.436,0,0,46.96,0,2,46.338,0,2,10.015,0,2,27.639,0,0,361.895,0,89,0.185,0,0,67.511,0,0,15.083,151,0,29.588,0,2,35.28,0,2
Brampton,45.98412,-97.82077,1319,2015,56.823,0,4,32.876,0,4,44.85,0,4,50.289,0,1,47.923,0,1,7.768,0,0,21.917,0,0,335.168,0,3,0.14,0,0,51.012,0,0,13.084,151,0,35.634,0,4,40.707,0,4
Brampton,45.98412,-97.82077,1319,2016,58.064,0,2,33.967,0,3,46.016,0,3,51.333,0,4,48.971,0,1,7.875,0,1,22.674,0,0,329.091,0,1,0.142,0,0,52.052,0,0,19.564,152,0,37.749,0,2,42.552,0,2
Brampton,45.98412,-97.82077,1319,2017,55.27,0,1,30.618,0,1,42.944,0,1,49.012,0,0,46.471,0,0,7.603,0,0,21.889,0,0,333.203,0,0,0.137,0,0,49.912,0,0,17.884,151,0,34.059,0,1,38.896,0,1
Brampton,45.98412,-97.82077,1319,2018,52.393,0,1,29.82,0,1,41.107,0,1,46.795,0,1,46.063,0,0,7.47,0,0,21.514,0,0,323.788,0,0,0.122,0,0,44.398,0,0,18.609,151,0,33.636,0,0,36.506,0,0
Brampton,45.98412,-97.82077,1319,2019,48.839,0,0,30.166,0,0,39.503,0,0,46.064,0,2,45.115,0,2,8.028,0,2,22.282,0,0,320.468,0,2,0.107,0,0,39.012,0,0,25.806,151,0,33.155,0,2,34.216,0,2
Brampton,45.98412,-97.82077,1319,2020,54.066,0,0,33.228,0,0,43.647,0,0,49.493,0,4,47.711,0,3,7.593,0,3,22.975,0,0,337.654,0,3,0.127,0,0,46.411,0,0,17.31,152,0,35.651,0,3,39.31,0,3
Brampton,45.98412,-97.82077,1319,2021,56.787,0,0,33.095,0,0,44.941,0,0,49.437,0,1,47.725,0,1,7.364,0,1,22.449,0,0,334.142,0,1,0.144,0,0,52.454,0,0,14.462,151,0,35.129,0,1,41.169,0,1
Brampton,45.98412,-97.82077,1319,2022,51.917,0,3,29.102,0,3,40.51,0,3,47.517,0,0,45.537,0,0,8.507,0,0,23.95,0,3,336.968,0,0,0.153,0,0,55.919,0,0,18.734,151,0,32.01,0,0,34.95,0,0
Britton,45.79043,-97.70388,1346,1999,55.913,0,9,33.634,0,0,44.773,0,9,49.539,0,0,49.417,0,0,9.211,0,2,23.905,0,2,312.71,0,0,0.136,0,0,49.818,0,0,21.984,151,4,36.201,0,1,40.456,0,3
Britton,45.79043,-97.70388,1346,2000,53.528,0,0,31.147,0,0,42.338,0,0,49.409,0,0,46.893,0,0,9.334,0,3,24.226,0,3,319.679,0,0,0.14,0,0,51.229,0,0,14.86,152,0,33.784,0,0,37.634,0,3
Britton,45.79043,-97.70388,1346,2001,54.48,0,0,32.56,0,0,43.52,0,0,50.08,0,0,46.302,0,0,9.372,0,1,23.914,0,0,330.884,0,0,0.143,0,0,52.048,0,0,14.49,151,8,35.066,0,1,38.922,0,2
Britton,45.79043,-97.70388,1346,2002,54.582,0,0,31.352,0,0,42.967,0,0,49.051,0,0,46.785,0,6,9.874,0,9,25.285,0,10,318.664,0,1,0.151,0,0,55.222,0,0,10.182,151,10,33.224,0,0,37.93,0,9
Britton,45.79043,-97.70388,1346,2003,54.09,0,0,31.015,0,0,42.552,0,0,49.922,0,1,47.13,0,2,9.449,0,1,24.121,0,0,310.597,0,2,0.146,0,0,53.271,0,0,14.464,154,7,32.925,0,1,37.585,0,1
Britton,45.79043,-97.70388,1346,2004,54.101,0,3,31.433,0,3,42.767,0,3,50.213,0,2,48.104,0,2,9.334,0,2,24.329,0,0,320.517,0,7,0.143,0,0,52.264,0,0,17.19,152,1,33.616,0,6,38.13,0,6
Britton,45.79043,-97.70388,1346,2005,54.757,0,0,33.056,0,0,43.906,0,0,49.08,0,0,48.168,1,0,9.453,5,4,24.212,5,4,342.379,0,0,0.147,0,0,53.589,0,0,30.595,151,1,35.275,1,0,40.004,7,3
Britton,45.79043,-97.70388,1346,2006,55.994,0,0,34.512,0,0,45.253,0,0,49.631,0,0,47.949,0,0,8.746,0,2,23.067,0,2,336.2,0,1,0.141,0,0,51.527,0,0,14.115,151,2,36.476,0,1,40.933,1,2
Britton,45.79043,-97.70388,1346,2007,53.598,0,0,32.334,0,0,42.966,0,0,49.122,0,0,47.874,0,0,9.108,0,3,23.523,0,3,337.966,0,0,0.136,0,0,49.541,0,0,23.252,151,10,35.619,0,0,38.571,0,3
